420085.797,3820737.9,869.106,420082.276,3820734.968,869.411
420100.411,3820749.275,869.624,420094.766,3820745.622,869.394
420110.532,3820756.491,869.506,420108.632,3820756.154,869.399
420124.371,3820766.094,869.096,420122.95,3820765.794,869.394
420140.345,3820776.56,868.942,420136.893,3820774.549,869.414
420155.634,3820786.197,868.672,420152.032,3820783.628,869.415
420165.645,3820793.114,868.776,420167.074,3820792.041,869.373
420180.13,3820800.449,868.598,420182.016,3820799.457,869.364
420196.042,3820807.053,868.337,420198.057,3820806.641,869.362
420210.619,3820811.893,868.073,420214.183,3820812.937,869.378
420228.721,3820818.317,868.183,420230.944,3820818.452,869.382
420243.536,3820822.422,868.461,420246.96,3820822.641,869.399
420259.485,3820826.389,868.807,420263.978,3820825.934,869.397
420275.311,3820830.161,869.177,420281.543,3820828.668,869.392
420296.368,3820832.691,868.839,420298.091,3820830.745,869.363
420312.275,3820835.252,869.204,420315.555,3820832.481,869.414
420329.391,3820836.663,869.211,420333.377,3820833.104,869.409
420349.06,3820835.38,868.761,420350.271,3820832.627,869.409
420367.202,3820833.363,868.625,420367.887,3820830.7,869.407
420384.328,3820829.734,868.338,420385.582,3820827.22,869.401
420401.722,3820824.173,868.114,420401.797,3820822.533,869.38
420417.187,3820817.889,868.159,420418.461,3820816.732,869.399
420432.248,3820811.595,868.396,420435.208,3820809.82,869.392
420447.456,3820804.896,868.46,420450.393,3820802.812,869.423
420463.277,3820796.578,868.536,420466.213,3820794.91,869.399
420478.737,3820787.751,868.645,420482.027,3820786.232,869.408
420494.65,3820778.622,868.297,420496.278,3820777.456,869.404
420509.484,3820769.842,868.476,420510.985,3820768.233,869.395
420524.252,3820760.426,868.339,420525.784,3820759.009,869.358
420537.882,3820751.234,868.456,420539.211,3820750.462,869.345
420551.146,3820742.561,868.442,420552.633,3820741.361,869.372
420561.591,3820732.467,868.427,420565.498,3820731.488,869.391
420573.575,3820721.611,868.476,420577.895,3820720.62,869.333
420582.838,3820710.457,868.556,420589.367,3820708.984,869.386
420595.61,3820696.364,868.893,420600.911,3820695.017,869.369
420606.087,3820682.437,869.12,420611.44,3820680.504,869.388
420614.118,3820667.953,869.127,420620.965,3820666.666,869.421
420623.876,3820651.933,869.185,420630.66,3820651.272,869.37
420632.277,3820636.668,869.469,420639.429,3820635,869.426
420641.931,3820620.681,869.25,420646.828,3820619.515,869.412
420649.494,3820603.109,869.152,420654.397,3820602.476,869.435
420656.241,3820587.48,869.355,420661.599,3820585.551,869.392
420663.145,3820570.635,869.025,420667.897,3820570.187,869.417
420669.836,3820552.464,868.639,420674.643,3820553.598,869.388
420677.218,3820536.929,868.628,420681.024,3820537.235,869.403
420681.948,3820520.894,868.617,420685.667,3820521.774,869.329
420684.754,3820504.892,868.439,420688.83,3820504.995,869.307
420686.765,3820487.757,868.307,420690.344,3820488.673,869.362
420686.911,3820472.507,868.372,420690.398,3820473.473,869.385
420686.149,3820456.758,868.259,420689.248,3820457.063,869.367
420684.139,3820439.359,868.204,420687.825,3820440.988,869.418
420681.015,3820427.179,868.94,420685.485,3820425.143,869.406
420677.766,3820411.325,868.881,420682.054,3820410.528,869.449
420671.926,3820397.371,869.307,420677.06,3820395.704,869.446
420666.926,3820382.885,868.798,420670.695,3820381.669,869.411
